ВыгрузкаНаСклад,Наим. ЕТСНГ,Штабель,ПогрузкаНаСудно,"На склад, тн","На судно, тн",Склад
2020-06-12,A1,6,2020-07-06,182.9115,182.9115,4
2020-06-12,A1,39,2020-06-15,11770.035,11570.8375,4
2020-06-12,A1,39,2020-06-28,14223.356,14223.356,4
2020-06-12,A1,40,2020-06-23,28729.49,28729.49,4
2020-06-12,A1,47,2020-06-26,1796.56,1796.56,4
2020-06-13,A1,55,2020-06-29,33891.6675,33891.6675,3
2020-06-13,A1,23,2020-07-09,1554.3695,1554.3695,4
2020-06-13,A1,39,2020-06-15,16153.561499999998,16153.561499999998,4
2020-06-13,A1,40,2020-06-23,185.5805,185.5805,4
2020-06-13,A1,47,2020-06-29,1870.663,1870.663,4
2020-06-14,A1,55,2020-06-29,47013.6615,47013.6615,3
2020-06-14,A1,39,2020-07-24,557.5575,468.9025,4
2020-06-14,A1,39,2020-08-17,934.6005,934.6005,4
2020-06-14,A1,39,2020-06-15,8383.329,8285.596,4
2020-06-14,A1,40,2020-07-04,560.7620000000001,560.7620000000001,4
2020-06-14,A1,40,2020-06-16,9482.1495,9297.895,4
2020-06-14,A1,40,2020-06-23,22368.8975,22368.8975,4
2020-06-14,A1,47,2020-06-29,2664.665,2664.665,4
2020-06-15,E5,34,2020-06-25,23688.0125,23688.0125,3
2020-06-15,E5,47,2020-06-29,200.005,200.005,4
2020-06-15,A1,10,2020-06-25,11790.8685,11790.8685,3
2020-06-15,A1,10,2020-07-03,2410.855,2340.4919999999997,3
2020-06-15,A1,10,2020-07-09,9447.1635,9319.3915,3
2020-06-15,A1,48,2020-08-17,2418.998,2418.998,3
2020-06-15,A1,39,2020-07-24,26280.3085,26280.3085,4
2020-06-15,A1,39,2020-06-15,1109.097,1109.097,4
2020-06-15,A1,40,2020-06-16,17578.4165,17391.5015,4
2020-06-15,A1,40,2020-06-23,5730.411,5730.411,4
2020-06-15,A1,47,2020-06-29,37680.7805,37496.934,4
2020-06-16,E5,10,2020-06-25,1992.026,1992.026,3
2020-06-16,A1,10,2020-07-09,19851.359,19851.359,3
2020-06-16,A1,10,2020-06-25,752.4794999999999,752.4794999999999,3
2020-06-16,A1,10,2020-07-03,16534.3445,16534.3445,3
2020-06-16,A1,55,2020-06-29,12120.2435,12120.2435,3
2020-06-16,A1,39,2020-08-17,742.8745,742.8745,4
2020-06-16,A1,39,2020-07-24,2222.4695,2222.4695,4
2020-06-16,A1,40,2020-07-04,746.3425,746.3425,4
2020-06-16,A1,40,2020-06-23,368.5005,368.5005,4
2020-06-16,A1,47,2020-06-29,38447.8205,38447.8205,4
2020-06-16,C3,34,2020-07-09,10393.375,10393.375,3
2020-06-17,E5,10,2020-06-25,3952.942000000001,3952.942000000001,3
2020-06-17,E5,23,2020-07-09,6444.173,6444.173,4
2020-06-17,A1,10,2020-06-25,1551.964,1551.964,3
2020-06-17,A1,10,2020-07-09,10488.7025,10488.7025,3
2020-06-17,A1,10,2020-07-03,6573.4155,6573.4155,3
2020-06-17,A1,23,2020-07-09,598.145,598.145,4
2020-06-17,A1,39,2020-07-24,25285.6385,25285.6385,4
2020-06-17,A1,40,2020-06-23,2241.6965,2241.6965,4
2020-06-17,A1,47,2020-06-29,65281.28349999999,65081.1425,4
2020-06-17,C3,34,2020-07-09,944.4775,944.4775,3
2020-06-18,A1,10,2020-07-09,10399.3845,10399.3845,3
2020-06-18,A1,10,2020-06-25,11593.268999999998,11593.268999999998,3
2020-06-18,A1,48,2020-07-24,30443.803999999996,30443.803999999996,3
2020-06-18,A1,55,2020-06-29,2745.5765,2745.5765,3
2020-06-18,A1,23,2020-07-09,557.821,557.821,4
2020-06-18,A1,39,2020-08-17,559.1555000000001,559.1555000000001,4
2020-06-18,A1,40,2020-07-04,52428.178499999995,52200.863,4
2020-06-18,A1,40,2020-06-23,6124.2755,5790.829,4
2020-06-18,A1,47,2020-06-29,4113.694,4113.694,4
2020-06-18,A1,4,2020-06-24,552.7465,552.7465,6
2020-06-18,C3,34,2020-06-23,18489.115,18489.115,3
2020-06-19,E5,10,2020-06-25,598.4085,598.4085,3
2020-06-19,E5,55,2020-06-29,200.005,200.005,3
2020-06-19,E5,23,2020-07-09,368.2285,368.2285,4
2020-06-19,A1,10,2020-07-28,552.211,552.211,3
2020-06-19,A1,10,2020-06-25,582.658,582.658,3
2020-06-19,A1,10,2020-07-09,399.73799999999994,399.73799999999994,3
2020-06-19,A1,55,2020-06-29,120700.17,120700.17,3
2020-06-19,A1,23,2020-07-09,23541.0135,23541.0135,4
2020-06-19,A1,39,2020-07-24,1300.687,1300.687,4
2020-06-19,A1,4,2020-06-24,552.7465,552.7465,6
2020-06-19,A1,4,2020-06-19,15476.9105,15476.9105,6
2020-06-19,C3,34,2020-07-09,183.583,183.583,3
2020-06-19,C3,34,2020-06-23,6288.8949999999995,6288.8949999999995,3
2020-06-20,A1,55,2020-06-29,55335.7055,55278.100999999995,3
2020-06-20,A1,55,2020-07-02,4862.7055,4721.1125,3
2020-06-20,A1,23,2020-07-09,1381.8705,1381.8705,4
2020-06-20,A1,39,2020-07-24,27142.013,27142.013,4
2020-06-20,A1,40,2020-07-04,186.9235,186.9235,4
2020-06-20,A1,47,2020-06-29,588.2595,588.2595,4
2020-06-21,A1,48,2020-07-24,15067.423,15067.423,3
2020-06-21,A1,55,2020-07-02,54043.0255,54043.0255,3
2020-06-21,A1,9,2020-07-16,27926.937,27926.937,4
2020-06-21,A1,23,2020-07-09,199.733,199.733,4
2020-06-21,A1,39,2020-07-24,5249.7615,5249.7615,4
2020-06-21,A1,40,2020-07-30,747.677,747.677,4
2020-06-21,A1,47,2020-07-02,3883.378,3883.378,4
2020-06-21,A1,4,2020-06-24,16029.656999999996,16029.656999999996,6
2020-06-22,E5,23,2020-07-09,16930.215,16930.215,4
2020-06-22,A1,9,2020-07-16,50772.072499999995,50772.072499999995,4
2020-06-22,A1,23,2020-07-09,9333.1445,9333.1445,4
2020-06-22,A1,39,2020-07-24,365.4235,365.4235,4
2020-06-22,A1,47,2020-07-02,2724.4795,2724.4795,4
2020-06-23,A1,10,2020-07-09,5485.815,5485.815,3
2020-06-23,A1,10,2020-07-28,22472.368,22472.368,3
2020-06-23,A1,55,2020-07-02,54121.268,54121.268,3
2020-06-23,A1,9,2020-07-16,7987.857999999999,7987.857999999999,4
2020-06-23,A1,23,2020-07-09,12785.411,12785.411,4
2020-06-23,A1,39,2020-07-24,891.6075,891.6075,4
2020-06-23,A1,47,2020-07-02,24357.047499999997,24357.047499999997,4
2020-06-24,L11,10,2020-06-25,182.376,182.376,3
2020-06-24,E5,10,2020-07-03,939.9385,939.9385,3
2020-06-24,E5,10,2020-06-25,28594.9095,28409.856,3
2020-06-24,E5,55,2020-07-02,200.005,200.005,3
2020-06-24,E5,23,2020-07-09,14461.9425,14461.9425,4
2020-06-24,A1,10,2020-07-03,199.733,199.733,3
2020-06-24,A1,10,2020-06-25,4788.8745,4788.8745,3
2020-06-24,A1,48,2020-07-24,15184.2555,15184.2555,3
2020-06-24,A1,55,2020-07-02,2526.3445,2526.3445,3
2020-06-24,A1,9,2020-07-16,36121.073,36121.073,4
2020-06-24,A1,23,2020-07-09,797.8779999999999,797.8779999999999,4
2020-06-24,A1,39,2020-07-24,12480.601,12480.601,4
2020-06-24,A1,47,2020-07-02,1569.5845,1569.5845,4
2020-06-24,A1,4,2020-07-12,12713.178,12713.178,6
2020-06-24,A1,4,2020-07-07,7922.7055,7922.7055,6
2020-06-25,E5,23,2020-07-09,184.9175,184.9175,4
2020-06-25,A1,25,2020-07-30,199.07,199.07,3
2020-06-25,A1,9,2020-07-16,28633.355000000003,28633.355000000003,4
2020-06-25,A1,23,2020-07-09,953.5555,754.0859999999999,4
2020-06-25,A1,47,2020-07-02,2644.2394999999997,2644.2394999999997,4
2020-06-25,A1,4,2020-07-07,11423.439,11423.439,6
2020-06-25,A1,4,2020-07-12,16950.904000000002,16950.904000000002,6
2020-06-25,A1,5,2020-07-16,16639.0135,16639.0135,6
2020-06-25,C3,34,2020-07-09,1190.0085,1190.0085,3
2020-06-26,A1,55,2020-07-04,3527.568,3527.568,3
2020-06-26,A1,9,2020-07-16,39016.19,39016.19,4
2020-06-26,A1,39,2020-08-17,186.388,186.388,4
2020-06-26,A1,39,2020-07-24,2242.4955,2242.4955,4
2020-06-26,A1,5,2020-07-16,26946.9465,26946.9465,6
2020-06-27,E5,23,2020-07-09,2291.634,2107.065,4
2020-06-27,E5,23,2020-07-30,14576.8965,14576.811499999998,4
2020-06-27,A1,38,2020-07-30,11176.4375,11176.4375,3
2020-06-27,A1,48,2020-07-24,25029.287,25029.287,3
2020-06-27,A1,55,2020-07-18,186.5155,186.5155,3
2020-06-27,A1,55,2020-07-04,2738.3685,2738.3685,3
2020-06-27,A1,9,2020-07-16,27980.741999999995,27980.741999999995,4
2020-06-27,A1,23,2020-07-09,11367.0925,11367.0925,4
2020-06-27,A1,39,2020-07-24,368.7639999999999,368.7639999999999,4
2020-06-27,C3,34,2020-07-09,8828.865,8828.865,3
2020-06-27,B2,34,2020-07-23,24605.5195,24605.5195,3
2020-06-28,E5,23,2020-07-30,8688.139,8688.139,4
2020-06-28,A1,38,2020-07-30,36152.854499999994,36152.854499999994,3
2020-06-28,A1,41,2020-07-16,7493.192,7493.192,3
2020-06-28,A1,55,2020-07-04,2756.125,2756.125,3
2020-06-28,A1,9,2020-07-16,12685.4085,12685.4085,4
2020-06-28,A1,23,2020-07-30,12903.969,12903.969,4
2020-06-28,C3,41,2020-07-16,12244.6835,12244.6835,3
2020-06-28,B2,34,2020-07-23,22471.161,22471.161,3
2020-06-29,E5,23,2020-07-30,559.0195,559.0195,4
2020-06-29,A1,38,2020-07-30,26093.929,26093.929,3
2020-06-29,A1,41,2020-07-16,20663.789,20663.789,3
2020-06-29,A1,55,2020-07-04,16797.631999999998,16797.631999999998,3
2020-06-29,A1,9,2020-07-16,21799.9925,21799.9925,4
2020-06-29,A1,23,2020-07-30,12032.124,12032.124,4
2020-06-29,A1,39,2020-07-24,26066.287,26066.287,4
2020-06-29,A1,4,2020-07-12,552.7465,552.7465,6
2020-06-29,C3,34,2020-07-09,944.4775,944.4775,3
2020-06-29,C3,41,2020-07-16,185.8525,185.8525,3
2020-06-29,C3,41,2020-07-02,10210.4635,10210.4635,3
2020-06-30,E5,23,2020-07-30,186.388,186.388,4
2020-06-30,A1,38,2020-07-30,21063.1275,21063.1275,3
2020-06-30,A1,41,2020-07-02,184.1185,184.1185,3
2020-06-30,A1,55,2020-07-04,76702.98,76702.98,3
2020-06-30,A1,9,2020-07-16,41868.314,41868.314,4
2020-06-30,A1,23,2020-07-30,12430.128,12430.128,4
2020-06-30,A1,39,2020-07-24,36948.0635,36948.0635,4
2020-06-30,C3,41,2020-07-16,931.6595,931.6595,3
2020-07-01,A1,41,2020-07-16,8313.5015,8313.5015,3
2020-07-01,A1,55,2020-07-04,746.3425,746.3425,3
2020-07-01,A1,9,2020-07-16,6455.6565,6346.44,4
2020-07-01,A1,9,2020-07-29,7859.9585,7782.514999999999,4
2020-07-01,A1,12,2020-07-16,5628.402499999999,5608.112999999999,4
2020-07-01,A1,12,2020-07-29,21075.0105,20908.9205,4
2020-07-01,C3,41,2020-07-16,2646.1095,2646.1095,3
2020-07-01,C3,41,2020-07-02,1482.536,1482.536,3
2020-07-02,E5,16,2020-07-09,17041.157,17041.157,3
2020-07-02,E5,55,2020-07-04,184.1185,184.1185,3
2020-07-02,E5,23,2020-07-30,199.4695,199.4695,4
2020-07-02,A1,16,2020-07-09,15438.465,15438.465,3
2020-07-02,A1,16,2020-07-28,3337.576,3337.576,3
2020-07-02,A1,38,2020-07-30,11179.1065,11179.1065,3
2020-07-02,A1,41,2020-07-16,30173.3085,30173.3085,3
2020-07-02,A1,55,2020-07-12,49737.8775,49648.2875,3
2020-07-02,A1,55,2020-07-04,17708.73,17585.2335,3
2020-07-02,A1,55,2020-07-18,199.3335,,3
2020-07-02,A1,12,2020-07-16,2607.9275,2588.165,4
2020-07-02,A1,12,2020-07-29,6523.2145,6357.2605,4
2020-07-02,A1,39,2020-07-24,53496.5605,53496.5605,4
2020-07-02,C3,41,2020-07-16,574.107,574.107,3
2020-07-02,B2,34,2020-07-23,22298.3985,22298.3985,3
2020-07-03,E5,23,2020-07-30,1737.281,1737.281,4
2020-07-03,A1,16,2020-07-28,9671.7335,9671.7335,3
2020-07-03,A1,38,2020-07-04,25924.3625,25924.3625,3
2020-07-03,A1,38,2020-07-30,746.3425,746.3425,3
2020-07-03,A1,41,2020-07-16,25942.9265,25942.9265,3
2020-07-03,A1,41,2020-07-26,1186.94,1186.94,3
2020-07-03,A1,55,2020-07-12,1107.363,1107.363,3
2020-07-03,A1,12,2020-07-16,43344.0415,43344.0415,4
2020-07-03,A1,23,2020-07-30,555.6875,555.6875,4
2020-07-03,A1,39,2020-07-24,185.8525,185.8525,4
2020-07-03,B2,34,2020-07-23,19106.215,19106.215,3
2020-07-04,E5,16,2020-08-08,183.583,183.583,3
2020-07-04,E5,16,2020-07-09,23749.425,23749.425,3
2020-07-04,E5,34,2020-07-09,7905.611999999999,7905.611999999999,3
2020-07-04,A1,16,2020-07-09,15247.538,15247.538,3
2020-07-04,A1,16,2020-07-28,28417.8715,28417.8715,3
2020-07-04,A1,38,2020-07-30,186.9235,186.9235,3
2020-07-04,A1,41,2020-07-16,53491.7495,53491.7495,3
2020-07-04,A1,41,2020-07-26,186.116,186.116,3
2020-07-04,A1,55,2020-07-12,554.217,554.217,3
2020-07-04,A1,12,2020-07-16,1880.9395,1880.9395,4
2020-07-04,A1,23,2020-07-30,384.251,384.251,4
2020-07-04,A1,23,2020-07-09,189.4565,189.4565,4
2020-07-04,A1,39,2020-07-24,745.5435,745.5435,4
2020-07-04,A1,39,2020-08-17,186.388,186.388,4
2020-07-04,C3,41,2020-07-16,10640.911999999998,10640.911999999998,3
2020-07-04,C3,41,2020-07-26,186.5155,186.5155,3
2020-07-04,B2,34,2020-07-23,13614.127,13614.127,3
2020-07-05,E5,16,2020-07-09,5599.5705,5599.5705,3
2020-07-05,A1,16,2020-07-09,23281.4575,23281.4575,3
2020-07-05,A1,16,2020-07-28,11245.466,11245.466,3
2020-07-05,A1,41,2020-07-16,1114.8429999999998,1111.766,3
2020-07-05,A1,41,2020-07-29,1672.528,1488.809,3
2020-07-05,A1,55,2020-07-12,90431.534,90296.0185,3
2020-07-05,A1,55,2020-07-18,2811.7999999999997,2761.7349999999997,3
2020-07-05,A1,9,2020-07-16,189.057,189.057,4
2020-07-05,A1,12,2020-07-16,29414.147999999997,29414.147999999997,4
2020-07-05,A1,39,2020-07-24,1115.642,1115.642,4
2020-07-05,C3,34,2020-07-09,184.6455,184.6455,3
2020-07-05,C3,41,2020-07-16,1114.0355,1114.0355,3
2020-07-05,B2,34,2020-07-23,47783.906,47783.906,3
2020-07-06,A1,16,2020-07-09,184.518,184.518,3
2020-07-06,A1,16,2020-07-28,768.502,768.502,3
2020-07-06,A1,41,2020-07-29,43780.627,43780.627,3
2020-07-06,A1,41,2020-07-26,400.5455,400.5455,3
2020-07-06,A1,55,2020-07-12,200.2685,200.2685,3
2020-07-06,A1,12,2020-07-16,1859.3154999999997,1859.3154999999997,4
2020-07-06,A1,39,2020-07-24,12938.819,12938.819,4
2020-07-06,B2,34,2020-07-23,800.0115000000001,800.0115000000001,3
2020-07-07,A1,41,2020-07-29,1007.4965,1007.4965,3
2020-07-07,A1,55,2020-07-12,63247.599,63247.599,3
2020-07-07,A1,55,2020-07-18,9845.303499999998,9845.303499999998,3
2020-07-07,A1,12,2020-07-16,25336.3665,25336.3665,4
2020-07-07,A1,23,2020-07-30,1175.4565,1175.4565,4
2020-07-07,A1,39,2020-07-24,45574.7815,45574.7815,4
2020-07-07,C3,41,2020-07-29,5652.568,5652.568,3
2020-07-07,B2,34,2020-07-23,12900.6285,12900.6285,3
2020-07-08,A1,41,2020-07-26,9078.0,9078.0,3
2020-07-08,A1,41,2020-07-29,4172.701,4020.636,3
2020-07-08,A1,41,2020-08-04,61559.983499999995,61512.052,3
2020-07-08,A1,55,2020-07-12,2264.6635,2264.6635,3
2020-07-08,A1,55,2020-07-18,372.504,372.504,3
2020-07-08,A1,12,2020-07-16,46617.663499999995,46617.663499999995,4
2020-07-08,A1,24,2020-07-30,26263.487,26263.487,4
2020-07-08,A1,39,2020-07-24,744.209,744.209,4
2020-07-08,C3,41,2020-08-04,6322.2745,6322.2745,3
2020-07-08,B2,20,2020-07-23,12038.397,12038.397,3
2020-07-08,B2,34,2020-07-23,14331.765,14331.765,3
2020-07-09,A1,41,2020-08-04,743.6735,743.6735,3
2020-07-09,A1,55,2020-07-12,1631.541,1631.541,3
2020-07-09,A1,12,2020-07-16,14513.214499999998,14513.214499999998,4
2020-07-09,A1,23,2020-07-30,183.447,183.447,4
2020-07-09,A1,24,2020-07-30,44302.5355,44302.5355,4
2020-07-09,A1,39,2020-07-24,17847.1865,17717.196,4
2020-07-09,A1,39,2020-08-17,10028.6145,9958.6,4
2020-07-09,C3,41,2020-08-04,11358.9495,11358.9495,3
2020-07-09,B2,20,2020-07-23,21707.062,21707.062,3
2020-07-10,A1,41,2020-08-04,35094.358,35094.358,3
2020-07-10,A1,23,2020-07-30,398.939,398.939,4
2020-07-10,A1,24,2020-07-30,6718.4085000000005,6718.4085000000005,4
2020-07-10,A1,39,2020-08-17,3346.2545,3346.2545,4
2020-07-10,C3,41,2020-08-04,12597.5525,12597.5525,3
2020-07-11,E5,23,2020-07-30,11429.1765,11429.1765,4
2020-07-11,A1,41,2020-08-04,20745.3635,20745.3635,3
2020-07-11,A1,55,2020-07-18,374.9095,374.9095,3
2020-07-11,A1,12,2020-07-29,585.8625,585.8625,4
2020-07-11,A1,23,2020-07-30,599.743,599.743,4
2020-07-11,A1,24,2020-07-30,24614.5975,24614.5975,4
2020-07-11,A1,39,2020-08-17,11394.3265,11394.3265,4
2020-07-11,C3,41,2020-08-04,10814.7455,10814.7455,3
2020-07-11,B2,34,2020-07-23,1205.096,1205.096,3
2020-07-12,A1,41,2020-07-26,13901.3165,13901.3165,3
2020-07-12,A1,41,2020-08-04,8343.277,8343.277,3
2020-07-12,A1,55,2020-07-12,377.3065,199.3335,3
2020-07-12,A1,55,2020-07-18,56910.373,56900.36,3
2020-07-12,A1,12,2020-07-29,3990.9965,3990.9965,4
2020-07-12,A1,24,2020-07-30,28702.783000000003,28702.783000000003,4
2020-07-12,A1,39,2020-08-17,186.388,186.388,4
2020-07-12,C3,41,2020-08-04,12038.533,12038.533,3
2020-07-12,B2,34,2020-07-23,1727.404,1727.404,3
2020-07-13,E5,43,2020-08-08,752.7515,752.7515,3
2020-07-13,E5,23,2020-07-29,2124.6005,2124.6005,4
2020-07-13,A1,41,2020-08-04,19644.945,19644.945,3
2020-07-13,A1,43,2020-07-29,5193.1515,5193.1515,3
2020-07-13,A1,43,2020-07-28,8734.6,8734.6,3
2020-07-13,A1,43,2020-08-08,598.0089999999999,598.0089999999999,3
2020-07-13,A1,55,2020-07-18,41376.181,41376.181,3
2020-07-13,A1,9,2020-07-16,11736.1285,11736.1285,4
2020-07-13,A1,9,2020-07-29,2510.0585,2610.724,4
2020-07-13,A1,23,2020-07-29,9320.998,9320.998,4
2020-07-13,A1,39,2020-08-17,10639.178,10639.178,4
2020-07-13,C3,43,2020-08-08,18156.0,18156.0,3
2020-07-14,E5,43,2020-07-29,3717.0245,3717.0245,3
2020-07-14,E5,43,2020-08-08,1549.5585,1549.5585,3
2020-07-14,E5,23,2020-07-29,12068.4445,12062.6135,4
2020-07-14,E5,23,2020-07-30,1948.37,1754.995,4
2020-07-14,A1,41,2020-08-04,18552.8055,18552.8055,3
2020-07-14,A1,43,2020-08-08,13088.623,13088.623,3
2020-07-14,A1,43,2020-07-28,19469.912999999997,19469.912999999997,3
2020-07-14,A1,9,2020-07-29,2251.31,2251.31,4
2020-07-14,A1,23,2020-07-29,199.206,199.206,4
2020-07-14,A1,24,2020-07-30,373.8385,373.8385,4
2020-07-14,A1,39,2020-08-17,14467.816,14467.816,4
2020-07-14,C3,41,2020-08-04,559.691,559.691,3
2020-07-14,C3,43,2020-08-08,24034.8805,24034.8805,3
2020-07-15,E5,43,2020-08-08,9566.529,9566.529,3
2020-07-15,E5,23,2020-07-30,1108.6975,1108.6975,4
2020-07-15,A1,41,2020-08-04,8604.295,8604.295,3
2020-07-15,A1,43,2020-07-29,199.733,199.733,3
2020-07-15,A1,43,2020-08-08,7601.4735,7601.4735,3
2020-07-15,A1,56,2020-07-29,17119.136,17010.4635,3
2020-07-15,A1,56,2020-08-18,35214.786,35136.798500000004,3
2020-07-15,A1,57,2020-07-18,22322.7,22322.7,3
2020-07-15,A1,23,2020-07-30,1566.38,1566.38,4
2020-07-15,A1,24,2020-07-30,558.0845,558.0845,4
2020-07-15,A1,39,2020-08-17,20246.0225,20246.0225,4
2020-07-15,C3,41,2020-08-04,12585.6695,12585.6695,3
2020-07-16,E5,43,2020-07-28,10091.234,10075.4495,3
2020-07-16,E5,43,2020-07-29,1597.8894999999998,1413.9495,3
2020-07-16,E5,43,2020-08-08,17504.7215,17504.7215,3
2020-07-16,A1,41,2020-08-04,32603.3905,32403.122,3
2020-07-16,A1,41,2020-07-26,11813.3,11813.3,3
2020-07-16,A1,41,2020-08-11,8170.242499999999,8170.242499999999,3
2020-07-16,A1,43,2020-08-08,26693.4,26693.4,3
2020-07-16,A1,43,2020-07-28,3411.5429999999997,3411.5429999999997,3
2020-07-16,A1,56,2020-08-18,185.0535,185.0535,3
2020-07-16,A1,39,2020-08-17,741.5314999999999,741.5314999999999,4
2020-07-16,C3,41,2020-08-04,22874.511499999997,22491.1955,3
2020-07-16,C3,43,2020-08-08,12428.53,12428.53,3
2020-07-16,B2,34,2020-08-11,200.005,200.005,3
2020-07-17,E5,43,2020-07-28,559.1555000000001,559.1555000000001,3
2020-07-17,E5,57,2020-07-18,11874.7125,11874.7125,3
2020-07-17,A1,41,2020-08-11,3786.852,3693.1225,3
2020-07-17,A1,41,2020-08-04,4386.059499999999,4292.8655,3
2020-07-17,A1,43,2020-07-29,4640.405,4640.405,3
2020-07-17,A1,43,2020-08-08,12582.601,12582.601,3
2020-07-17,A1,43,2020-07-28,10769.2195,10769.2195,3
2020-07-17,A1,56,2020-08-18,2236.3585000000003,2236.3585000000003,3
2020-07-17,A1,57,2020-07-18,11865.4985,11865.4985,3
2020-07-17,A1,57,2020-07-31,574.7785,574.7785,3
2020-07-17,A1,12,2020-08-18,17542.64,17542.64,4
2020-07-17,A1,23,2020-07-30,385.5855,385.5855,4
2020-07-17,A1,24,2020-07-30,745.008,745.008,4
2020-07-17,A1,35,2020-08-17,36671.55,36671.55,4
2020-07-17,A1,39,2020-08-17,1317.517,1317.517,4
2020-07-17,C3,41,2020-08-04,370.77,370.77,3
2020-07-17,C3,43,2020-08-08,398.14,398.14,3
2020-07-17,B2,34,2020-08-11,1296.9554999999998,1296.9554999999998,3
2020-07-18,E5,43,2020-07-28,2794.443,2794.443,3
2020-07-18,A1,41,2020-08-11,6599.451,6599.451,3
2020-07-18,A1,43,2020-07-29,2536.4935,2536.4935,3
2020-07-18,A1,43,2020-08-08,11701.1425,11701.1425,3
2020-07-18,A1,43,2020-07-28,4302.615,4302.615,3
2020-07-18,A1,56,2020-08-18,4516.237,4516.237,3
2020-07-18,A1,35,2020-08-17,9054.37,9054.37,4
2020-07-18,A1,39,2020-08-17,370.77,370.77,4
2020-07-18,C3,41,2020-08-11,762.6285,762.6285,3
2020-07-18,B2,34,2020-08-11,18912.2195,18912.2195,3
2020-07-19,E5,43,2020-07-28,1892.1595,1892.1595,3
2020-07-19,E5,23,2020-07-30,997.084,997.084,4
2020-07-19,A1,43,2020-07-28,186.116,186.116,3
2020-07-19,A1,12,2020-08-18,929.254,929.254,4
2020-07-19,A1,23,2020-07-30,398.939,398.939,4
2020-07-19,A1,24,2020-08-09,559.419,559.419,4
2020-07-19,A1,35,2020-08-17,920.176,931.6595,4
2020-07-19,A1,39,2020-08-17,371.569,371.569,4
2020-07-19,B2,20,2020-08-11,20777.6805,20777.6805,3
2020-07-20,A1,13,2020-08-03,9396.699,9396.699,3
2020-07-20,A1,56,2020-08-18,186.9235,186.9235,3
2020-07-20,A1,24,2020-08-09,746.3425,746.3425,4
2020-07-20,A1,35,2020-08-17,23780.671,23780.671,4
2020-07-20,A1,45,2020-08-08,11970.312,11970.312,6
2020-07-20,B2,20,2020-08-11,994.143,994.143,3
2020-07-20,B2,34,2020-08-11,926.721,926.721,3
2020-07-21,E5,43,2020-07-28,1315.375,1315.375,3
2020-07-21,E5,45,2020-07-28,370.0985,370.0985,6
2020-07-21,E5,45,2020-08-08,13661.3955,13661.3955,6
2020-07-21,A1,13,2020-08-03,10870.6925,10870.6925,3
2020-07-21,A1,43,2020-08-08,3078.0285,3078.0285,3
2020-07-21,A1,12,2020-08-18,1303.628,1303.628,4
2020-07-21,A1,23,2020-07-30,2339.1575,2339.1575,4
2020-07-21,A1,39,2020-08-17,6912.0045,6912.0045,4
2020-07-21,A1,46,2020-07-31,5914.1215,5914.1215,4
2020-07-21,A1,45,2020-08-08,600.015,600.015,6
2020-07-21,B2,34,2020-08-11,810.696,810.696,3
2020-07-22,A1,43,2020-08-08,9608.0515,9608.0515,3
2020-07-22,A1,43,2020-07-29,796.8069999999999,796.8069999999999,3
2020-07-22,A1,47,2020-08-11,26083.1085,25882.976,3
2020-07-22,A1,47,2020-08-19,1399.2275,1399.2275,3
2020-07-22,A1,12,2020-08-18,185.9885,185.9885,4
2020-07-22,A1,23,2020-07-30,199.733,199.733,4
2020-07-22,A1,24,2020-08-09,558.0845,558.0845,4
2020-07-22,A1,39,2020-08-17,8764.112,8764.112,4
2020-07-22,A1,46,2020-07-31,384.251,384.251,4
2020-07-22,A1,51,2020-08-03,32980.5695,32980.5695,6
2020-07-22,C3,45,2020-08-08,12530.2665,12530.2665,6
2020-07-22,B2,20,2020-07-23,13796.2395,13796.2395,3
2020-07-23,E5,43,2020-07-28,1304.699,1304.699,3
2020-07-23,E5,23,2020-07-30,596.6745,596.6745,4
2020-07-23,E5,59,2020-08-13,25486.57,25486.57,4
2020-07-23,A1,13,2020-08-11,184.246,4.0035,3
2020-07-23,A1,13,2020-08-05,6632.9664999999995,6550.610000000001,3
2020-07-23,A1,13,2020-08-03,13818.671,13712.778,3
2020-07-23,A1,43,2020-07-28,185.8525,185.8525,3
2020-07-23,A1,53,2020-07-29,10549.188499999998,10549.188499999998,3
2020-07-23,A1,56,2020-08-18,5589.821,5589.821,3
2020-07-23,A1,58,2020-08-09,13996.2445,13996.2445,3
2020-07-23,A1,12,2020-08-18,6912.812,6912.812,4
2020-07-23,A1,24,2020-08-09,930.5885,930.5885,4
2020-07-23,A1,39,2020-08-17,16649.035,16649.035,4
2020-07-23,A1,46,2020-07-31,22682.114,22682.114,4
2020-07-23,A1,1,2020-07-29,15271.5675,15199.513,6
2020-07-23,A1,1,2020-08-04,3676.437,3549.0219999999995,6
2020-07-23,A1,51,2020-08-03,20267.3915,20267.3915,6
2020-07-23,C3,43,2020-08-08,12965.5175,12965.5175,3
2020-07-23,B2,20,2020-07-23,12054.955,12054.955,3
2020-07-24,E5,43,2020-07-28,1784.2775,1784.2775,3
2020-07-24,E5,43,2020-08-08,796.8069999999999,796.8069999999999,3
2020-07-24,E5,23,2020-07-30,2975.221,2975.221,4
2020-07-24,E5,59,2020-08-13,19534.394,19534.394,4
2020-07-24,A1,13,2020-08-03,368.5005,368.5005,3
2020-07-24,A1,13,2020-08-05,18793.398,18793.398,3
2020-07-24,A1,43,2020-07-28,17107.6525,17107.6525,3
